customer_id,first_name,last_name,gender,age,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2378,Aggi,Farncombe,Female,23,41,Research Assistant II,Manufacturing,Affluent Customer,N,No,1.0
2379,Trixie,Piscopiello,Female,36,85,Occupational Therapist,Health,Affluent Customer,N,Yes,15.0
2380,Merissa,Milella,Female,61,44,Technical Writer,Retail,Mass Customer,N,Yes,15.0
2381,Dulsea,Pladen,Female,44,91,Programmer I,Argiculture,Affluent Customer,N,Yes,5.0
2382,Turner,Huggens,Male,46,79,Accounting Assistant III,Retail,Mass Customer,N,Yes,4.0
2383,Zaria,Eberz,Female,39,34,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0
2384,Garey,Letrange,Male,56,96,Operator,Health,High Net Worth,N,Yes,6.0
2385,Gaultiero,Lissenden,Male,59,70,Dental Hygienist,Health,Mass Customer,N,No,8.0
2386,Adrianne,Lowerson,Female,20,93,Compensation Analyst,Financial Services,Mass Customer,N,No,2.0
2387,Roy,Jone,Male,40,33,Nurse,Missing,High Net Worth,N,Yes,9.0
2388,Quincy,Weben,Male,20,84,Cost Accountant,Financial Services,Mass Customer,N,No,1.0
2389,Sibyl,Gudge,Male,44,18,Desktop Support Technician,Retail,High Net Worth,N,No,7.0
2390,Tonya,Nealand,Female,53,48,Legal Assistant,Property,Mass Customer,N,No,12.0
2391,Corny,Millott,Female,56,72,Nurse Practicioner,Health,Mass Customer,N,No,14.0
2392,Isadora,Gronaller,Female,16,48,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2.0
2393,Dorian,Colledge,Female,36,68,Registered Nurse,Health,High Net Worth,N,Yes,11.0
2394,Ferne,Reese,Female,22,31,GIS Technical Architect,Missing,Mass Customer,N,Yes,7.0
2395,Ashlin,Kesby,Male,51,23,Executive Secretary,Missing,High Net Worth,N,No,16.0
2396,Elmira,Wildblood,Female,44,40,Recruiter,Retail,Affluent Customer,N,Yes,7.0
2397,Cassius,Birchenough,Male,32,33,Analyst Programmer,Retail,Affluent Customer,N,Yes,4.0
2398,Mirelle,None,Female,17,6,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,1.0
2399,Devonne,McPolin,Female,37,20,Software Consultant,Manufacturing,High Net Worth,N,Yes,14.0
2400,Lindsay,Stollsteiner,Male,39,73,Office Assistant III,Property,Mass Customer,N,Yes,22.0
2401,Drake,Riguard,Male,40,7,Staff Scientist,Missing,Mass Customer,N,Yes,15.0
2402,Merrielle,Strafen,Female,60,99,Cost Accountant,Financial Services,Mass Customer,N,Yes,8.0
2403,Karalee,Tremlett,Female,40,41,Technical Writer,Financial Services,Affluent Customer,N,No,12.0
2404,Conney,Grouse,Male,57,13,Graphic Designer,Retail,Mass Customer,N,No,6.0
2405,Quintana,Merricks,Female,60,16,Structural Analysis Engineer,Missing,Mass Customer,N,No,18.0
2406,Randal,Messager,Male,44,34,Executive Secretary,Missing,Affluent Customer,N,Yes,9.0
2407,Merrily,None,Female,58,24,Missing,Financial Services,High Net Worth,N,Yes,6.0
2408,Celestia,None,Female,62,38,VP Marketing,Health,Mass Customer,N,No,16.0
2409,Carolan,Ortler,Female,28,23,Missing,Health,Mass Customer,N,No,12.0
2410,Eugenia,Verey,Female,43,75,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21.0
2411,Casey,McDade,Male,53,0,Technical Writer,Financial Services,High Net Worth,N,No,13.0
2412,Tiffi,Havercroft,Female,36,77,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8.0
2413,Abbey,Murrow,Male,74,27,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17.0
2415,Tanner,Harp,Male,39,56,Web Designer II,Manufacturing,Mass Customer,N,No,3.0
2416,Eberhard,Shalcras,Male,58,19,Office Assistant I,Health,Affluent Customer,N,No,16.0
2417,Cacilia,Swetland,Female,43,27,Nurse,Missing,Affluent Customer,N,No,22.0
2418,Elspeth,Brazil,Female,47,82,Software Engineer III,Property,Mass Customer,N,Yes,13.0
2419,Aron,Karlsen,Male,39,96,Physical Therapy Assistant,Property,High Net Worth,N,No,9.0
2420,Celie,Guyers,Female,41,10,Staff Scientist,Financial Services,High Net Worth,N,No,16.0
2421,Marilee,Garbott,Female,63,54,Research Nurse,Health,Affluent Customer,N,Yes,13.0
2422,Crysta,Woliter,Female,39,96,Librarian,Entertainment,High Net Worth,N,No,13.0
2423,Lenci,Symcox,Male,36,49,Professor,IT,Mass Customer,N,Yes,20.0
2424,Loren,Batkin,Male,36,17,Missing,Missing,Affluent Customer,N,Yes,15.0
2425,Barn,Sainsberry,Male,41,32,Help Desk Technician,Missing,Mass Customer,N,Yes,11.0
2427,Myrta,Whibley,Female,19,20,Senior Developer,Missing,High Net Worth,N,Yes,2.0
2428,Pauly,Keightley,Male,49,74,Help Desk Operator,Missing,Mass Customer,N,Yes,9.0
2429,Emeline,Baldi,Female,37,54,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3.0
2430,Humbert,Dikles,Male,49,38,Quality Engineer,Missing,Mass Customer,N,No,5.0
2431,Alvy,Tyndall,Male,18,15,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2.0
2432,Ebba,Melhuish,Female,36,67,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5.0
2433,Burty,Strutz,Male,41,38,Nurse Practicioner,Missing,High Net Worth,N,Yes,8.0
2434,Lenci,Soars,Male,61,40,Environmental Specialist,Missing,Affluent Customer,N,No,18.0
2435,Orly,Ceney,Female,56,69,Account Coordinator,Manufacturing,Mass Customer,N,No,14.0
2436,Jaymie,Wellesley,Male,31,37,Help Desk Technician,IT,Mass Customer,N,No,4.0
2437,Simonette,Cressingham,Female,40,90,Marketing Manager,Financial Services,Mass Customer,N,Yes,18.0
2438,Lorianne,Ethersey,Female,34,76,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4.0
2439,Shelly,Yakebovitch,Female,50,44,Missing,Manufacturing,Affluent Customer,N,No,15.0
2440,Lethia,Juanes,Female,58,17,Engineer II,Manufacturing,Affluent Customer,N,No,8.0
2441,Loutitia,Pinkie,Female,58,52,Missing,Property,High Net Worth,N,Yes,5.0
2442,Odie,Enrrico,Male,60,8,Social Worker,Health,Affluent Customer,N,Yes,17.0
2443,Towny,Python,Male,27,30,Computer Systems Analyst I,Property,High Net Worth,N,No,20.0
2444,Emmet,Cristoforo,Male,40,22,Associate Professor,Manufacturing,High Net Worth,N,No,11.0
2445,Johnnie,Prujean,Male,41,46,Quality Control Specialist,Retail,Affluent Customer,N,No,18.0
2446,Lovell,Kiss,Male,61,33,Missing,Retail,Affluent Customer,N,No,17.0
2447,Richard,Poor,Male,20,55,Tax Accountant,Missing,Affluent Customer,N,Yes,2.0
2448,Lorri,Iston,Female,25,5,Structural Analysis Engineer,Property,High Net Worth,N,No,10.0
2449,Oates,Broadberrie,Male,35,54,Tax Accountant,Missing,Affluent Customer,N,No,8.0
2450,Jayson,Breheny,Male,43,64,Structural Engineer,Retail,Affluent Customer,N,Yes,7.0
2451,Upton,Orford,Male,44,33,Editor,Argiculture,Affluent Customer,N,Yes,18.0
2452,Sophronia,Yerrill,Female,42,93,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17.0
2453,Ruthe,Campe,Female,25,22,Safety Technician II,Telecommunications,High Net Worth,N,No,9.0
2454,Gene,Brome,Female,57,81,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0
2455,Kathe,Heatlie,Female,40,64,Missing,Manufacturing,Mass Customer,N,No,21.0
2456,Reidar,Pullin,Male,26,9,Sales Associate,Missing,Mass Customer,N,No,10.0
2457,Benito,Vearnals,Male,42,70,Developer IV,IT,High Net Worth,N,Yes,15.0
2458,Leilah,Liddel,Female,53,73,Media Manager II,Manufacturing,High Net Worth,N,Yes,5.0
2459,Jeanna,Naulls,Female,31,67,Quality Engineer,Manufacturing,High Net Worth,N,No,18.0
2460,Mick,Boutellier,Male,41,88,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12.0
2461,Tully,None,Male,41,89,Speech Pathologist,Missing,Affluent Customer,N,No,17.0
2462,Fletcher,Hutchens,Male,37,17,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21.0
2463,Krystle,Jovicevic,Female,39,54,Pharmacist,Health,Mass Customer,N,No,12.0
2464,Cleve,Jindrak,Male,34,78,Speech Pathologist,Retail,Mass Customer,N,No,6.0
2465,Paloma,Nilles,Female,33,31,Senior Editor,Missing,Mass Customer,N,Yes,2.0
2466,Araldo,Klamp,Male,37,62,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16.0
2467,Ynez,Fawloe,Female,42,71,Engineer III,Manufacturing,Affluent Customer,N,Yes,4.0
2468,Parker,Barenskie,Male,22,51,Marketing Assistant,Retail,High Net Worth,N,No,1.0
2470,Roy,Dunaway,Male,60,70,Missing,Argiculture,Mass Customer,N,No,13.0
2471,Noland,Bresland,Male,39,55,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0
2472,Mathias,Element,Male,28,99,Product Engineer,Health,High Net Worth,N,Yes,16.0
2473,Davon,None,Male,47,50,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,13.0
2474,Chrysa,Burrett,Female,37,59,Executive Secretary,Argiculture,High Net Worth,N,Yes,6.0
2475,Cammi,Ambrogioni,Female,40,68,Quality Control Specialist,Missing,Mass Customer,N,No,20.0
2476,Hal,Braddon,Male,61,13,Administrative Officer,Property,High Net Worth,N,No,17.0
2477,Barney,Tilling,Male,40,25,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10.0
2478,Andreas,Lamke,Male,51,85,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10.0
2479,Helge,Voller,Female,21,81,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0
2480,Adey,Shevlin,Female,46,3,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,16.0
2481,Amber,Ruslin,Female,38,71,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12.0
2482,Regan,Siemens,Male,64,95,Pharmacist,Health,Mass Customer,N,Yes,10.0
2483,Greta,Cotterrill,Female,30,54,Missing,Manufacturing,Mass Customer,N,No,10.0
2484,Elise,Slimm,Female,38,77,Senior Quality Engineer,Property,Mass Customer,N,Yes,14.0
2485,Ringo,Parkyn,Male,62,93,Help Desk Technician,Missing,Mass Customer,N,Yes,12.0
2486,Alaine,Halbord,Female,63,77,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5.0
2487,Elton,Piggford,Male,39,92,Operator,IT,Affluent Customer,N,Yes,14.0
2488,Idalia,Braunton,Female,29,32,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7.0
2489,Emma,Mates,Female,41,42,Speech Pathologist,Retail,Mass Customer,N,No,15.0
2490,Clint,Krause,Male,30,28,Missing,Health,Mass Customer,N,Yes,5.0
2491,Tabbie,Turone,Male,40,74,Clinical Specialist,Health,Mass Customer,N,No,14.0
2492,Gayelord,Lipman,Male,43,35,Design Engineer,Manufacturing,High Net Worth,N,No,9.0
2493,Rey,Collum,Male,36,56,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17.0
2494,Donella,Emm,Female,43,98,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16.0
2495,Gwenore,Suero,Female,64,89,Assistant Professor,IT,Affluent Customer,N,No,17.0
2496,Lew,Wittleton,Male,37,29,Web Developer II,Manufacturing,Mass Customer,N,Yes,21.0
2497,Gustav,Aaronsohn,Male,48,33,Administrative Assistant IV,Property,Affluent Customer,N,No,12.0
2498,Rosana,Emmatt,Female,39,70,Software Test Engineer III,Retail,High Net Worth,N,No,8.0
2499,Doll,Tschirschky,Female,44,77,Account Representative I,Retail,Mass Customer,N,No,14.0
2500,Micky,Livings,Female,60,35,Senior Developer,Property,High Net Worth,N,Yes,17.0
2501,Ora,Meaddowcroft,Female,46,80,Actuary,Financial Services,Mass Customer,N,Yes,10.0
2502,Concordia,Mussington,Female,53,6,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11.0
2503,Devlin,Laneham,Male,50,80,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10.0
2504,Aloysius,Huffer,Male,17,52,Missing,Property,Mass Customer,N,No,2.0
2505,Myrah,McCarry,Female,37,45,VP Marketing,Financial Services,High Net Worth,N,No,3.0
2506,Arlana,Ferrick,Female,62,97,Missing,Health,Affluent Customer,N,No,9.0
2507,Alysa,Galilee,Female,31,77,Biostatistician III,Health,Affluent Customer,N,Yes,8.0
2508,Virgil,Borkett,Male,21,98,Information Systems Manager,Missing,Mass Customer,N,No,3.0
2509,Danya,Beadles,Male,46,99,Help Desk Technician,Financial Services,Mass Customer,N,No,7.0
2510,Nealson,Lowdham,Male,44,43,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,7.0
2511,Jedidiah,Daulby,Male,26,20,Technical Writer,Financial Services,Mass Customer,N,Yes,4.0
2512,Franzen,Halliday,Male,49,3,Web Developer I,Missing,High Net Worth,N,Yes,19.0
2513,Rustie,Ligoe,Male,39,55,Structural Analysis Engineer,Property,Mass Customer,N,No,12.0
2514,Vincenty,Sayer,Male,42,25,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,17.0
2515,Manya,None,Female,22,24,Missing,Retail,Affluent Customer,N,Yes,3.0
2516,Zoe,Kiddye,Female,50,42,Registered Nurse,Health,Mass Customer,N,No,19.0
2517,Rozanna,Kegan,Female,39,1,Research Nurse,Health,Mass Customer,N,Yes,9.0
2518,Krystalle,Ives,Female,63,53,Recruiting Manager,Missing,Mass Customer,N,Yes,19.0
2519,Ryon,Dalliston,Male,38,76,Senior Developer,Manufacturing,Mass Customer,N,Yes,5.0
2520,Gabie,Skett,Male,43,71,Accountant III,Retail,Affluent Customer,N,Yes,10.0
2521,Kellia,Martugin,Female,18,35,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3.0
2522,Benton,MacGragh,Male,40,42,Missing,Missing,High Net Worth,N,No,14.0
2523,Lauree,Shewery,Female,56,28,VP Marketing,Financial Services,Mass Customer,N,Yes,9.0
2524,Rustie,Kingsland,Male,48,84,Help Desk Technician,Retail,Mass Customer,N,Yes,8.0
2525,Hans,Ison,Male,25,25,Cost Accountant,Financial Services,Mass Customer,N,No,8.0
2526,Izaak,Dopson,Male,48,89,Software Test Engineer II,Manufacturing,Mass Customer,N,No,8.0
2527,Arly,Petersen,Female,37,60,Technical Writer,Missing,Affluent Customer,N,Yes,16.0
2528,Cassie,Toffaloni,Male,39,81,Senior Editor,Financial Services,Affluent Customer,N,No,15.0
2529,Ben,Laidler,Male,63,81,Quality Engineer,Manufacturing,High Net Worth,N,Yes,10.0
2530,Engracia,Foulcher,Female,57,63,Business Systems Development Analyst,Property,Mass Customer,N,Yes,18.0
2531,Brendan,Verbeke,Male,36,48,Teacher,Property,High Net Worth,N,Yes,8.0
2532,Milli,Hubbert,Female,48,27,Missing,Manufacturing,Mass Customer,N,No,11.0
2533,Harper,Ioannidis,Male,24,11,Speech Pathologist,Health,Affluent Customer,N,Yes,5.0
2534,Estelle,Lithgow,Female,52,70,Research Associate,Manufacturing,Affluent Customer,N,Yes,12.0
2535,Butch,Broadnicke,Male,36,53,Accountant III,Financial Services,Affluent Customer,N,No,13.0
2536,Aigneis,Brignall,Female,53,71,Associate Professor,Health,Mass Customer,N,Yes,16.0
2537,Peggi,Tolan,Female,28,8,Senior Quality Engineer,Missing,Affluent Customer,N,Yes,12.0
2538,Jacinta,Petrillo,Female,58,13,Missing,Missing,High Net Worth,N,Yes,20.0
2539,Tracie,Ashdown,Male,50,68,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12.0
2541,Cleveland,Islep,Male,17,17,Software Engineer II,Financial Services,High Net Worth,N,Yes,2.0
2542,Amanda,Leverington,Female,51,43,Accounting Assistant I,Property,Affluent Customer,N,Yes,12.0
2543,Horacio,Kitchin,Male,18,41,Web Developer III,Missing,Affluent Customer,N,No,2.0
2544,Ellery,Bowra,Male,29,73,VP Marketing,Manufacturing,Mass Customer,N,Yes,16.0
2545,Grayce,Aumerle,Female,39,33,Tax Accountant,Manufacturing,Mass Customer,N,Yes,16.0
2546,Marinna,Hancke,Female,37,45,Assistant Professor,Manufacturing,High Net Worth,N,No,11.0
2547,Aili,Scruby,Female,32,91,Social Worker,Health,Mass Customer,N,Yes,14.0
2548,Kristien,Robberts,Female,46,11,Chief Design Engineer,Missing,Mass Customer,N,No,13.0
2549,Mike,Geggus,Male,19,12,Pharmacist,Health,Mass Customer,N,Yes,4.0
2550,Dionysus,Elmhurst,Male,20,34,Pharmacist,Health,Mass Customer,N,Yes,4.0
2551,Gabrila,Gobbett,Female,30,0,VP Quality Control,Missing,Mass Customer,N,No,5.0
2552,Allard,Skipton,Male,44,1,Missing,Manufacturing,Affluent Customer,N,Yes,17.0
2553,Buddy,Morfell,Male,36,42,Missing,Missing,High Net Worth,N,Yes,13.0
2554,Fan,Gaythwaite,Female,35,76,Software Engineer III,Missing,High Net Worth,N,No,12.0
2555,Brad,Tenman,Male,41,43,Health Coach IV,Health,Affluent Customer,N,No,11.0
2556,Chucho,Francey,Male,29,39,Missing,Health,Mass Customer,N,Yes,15.0
2557,Lian,Zarfai,Female,39,37,Missing,Missing,Mass Customer,N,No,19.0
2558,Imojean,Bosquet,Female,43,84,Missing,Health,High Net Worth,N,Yes,20.0
2559,Fulvia,Bernini,Female,48,7,Assistant Media Planner,Entertainment,High Net Worth,N,No,8.0
2560,Sherm,Tythe,Male,37,7,Developer IV,Missing,Mass Customer,N,No,21.0
2561,Elga,McWard,Female,54,44,Missing,Manufacturing,High Net Worth,N,Yes,15.0
2562,Boonie,Withams,Male,37,98,Internal Auditor,Retail,Mass Customer,N,No,13.0
2563,Perla,Sabatier,Female,27,49,Administrative Assistant IV,Missing,Mass Customer,N,Yes,20.0
2564,Bell,Carley,Female,41,18,Engineer III,Health,Mass Customer,N,No,15.0
2565,Joannes,Harbron,Female,48,62,Junior Executive,Health,Affluent Customer,N,Yes,9.0
2566,Nani,Brilleman,Female,21,48,Accountant II,Entertainment,Affluent Customer,N,Yes,6.0
2567,Tobe,Spirit,Male,42,97,Systems Administrator IV,Financial Services,Mass Customer,N,No,22.0
2568,Anna-diana,Slyne,Female,34,42,Staff Scientist,Manufacturing,Mass Customer,N,No,18.0
2569,Sig,Sellan,Male,32,62,VP Quality Control,Retail,Mass Customer,N,No,16.0
2570,Hirsch,Peele,Male,40,13,Professor,Financial Services,Mass Customer,N,Yes,18.0
2571,Chariot,Keefe,Male,31,97,Internal Auditor,Health,Affluent Customer,N,Yes,7.0
2572,Sheila,McInulty,Female,37,30,Engineer III,Financial Services,Mass Customer,N,No,13.0
2573,Tera,Van Weedenburg,Female,63,72,Software Engineer I,Missing,Mass Customer,N,No,10.0
2574,Humfrey,Boyse,Male,38,73,Missing,Manufacturing,Mass Customer,N,No,4.0
2575,Hagan,Abrahmer,Male,43,87,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,16.0
2576,Lotty,Szubert,Female,58,15,Associate Professor,Manufacturing,Mass Customer,N,No,13.0
2577,Thor,Rickardsson,Male,41,78,Operator,Missing,Mass Customer,N,Yes,10.0
2578,Felice,McVane,Male,26,49,Tax Accountant,Retail,High Net Worth,N,No,3.0
2579,Celka,Demsey,Female,47,35,Desktop Support Technician,Manufacturing,Mass Customer,N,No,16.0
2580,Kalinda,None,Female,29,27,Teacher,Financial Services,Mass Customer,N,Yes,13.0
2581,Gwenette,Appleton,Female,43,49,Missing,Manufacturing,Affluent Customer,N,Yes,11.0
2582,Harv,Pavey,Male,40,98,Director of Sales,Health,Mass Customer,N,No,7.0
2583,Appolonia,Oxe,Female,54,34,Human Resources Assistant I,Property,Mass Customer,N,No,15.0
2584,Sharia,None,Female,37,86,Technical Writer,Financial Services,High Net Worth,N,No,12.0
2585,Sly,Passo,Male,23,15,Geologist III,Missing,Affluent Customer,N,No,7.0
2586,Heywood,Sollett,Male,38,10,Tax Accountant,Financial Services,Mass Customer,N,Yes,13.0
2587,Maren,Dachs,Female,38,76,Data Coordiator,Missing,Affluent Customer,N,No,4.0
2588,Kimball,Martinho,Male,17,37,Professor,Missing,High Net Worth,N,No,2.0
2589,Alvera,Kiddle,Female,52,42,Missing,Missing,High Net Worth,N,No,8.0
2590,Roslyn,Tewkesbury.,Female,53,48,General Manager,Financial Services,Affluent Customer,N,Yes,11.0
2591,Estevan,Rylett,Male,43,50,Missing,Retail,High Net Worth,N,No,13.0
2592,Archibaldo,Argrave,Male,22,84,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1.0
2593,Sharona,Yorkston,Female,44,69,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,19.0
2594,Sigismond,Stockow,Male,20,90,Internal Auditor,Manufacturing,Mass Customer,N,No,2.0
2595,Land,Bangley,Male,40,56,Nurse Practicioner,Missing,Affluent Customer,N,Yes,8.0
2596,Lexis,Deason,Female,41,51,Assistant Professor,Missing,Affluent Customer,N,Yes,13.0
2597,Carita,Kemwall,Female,37,58,Civil Engineer,Manufacturing,High Net Worth,N,Yes,11.0
2598,Lindsay,Maydway,Male,37,23,Senior Developer,Manufacturing,Affluent Customer,N,No,9.0
2599,Pauly,Eilles,Female,63,9,VP Marketing,Manufacturing,Mass Customer,N,No,5.0
2600,Darnell,Wistance,Male,16,55,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,1.0
2601,Morgana,Wardel,Female,42,48,Software Engineer III,Financial Services,Affluent Customer,N,No,13.0
2602,Jessamine,Butcher,Female,40,46,Structural Analysis Engineer,Health,Mass Customer,N,No,3.0
2603,Mercy,Jost,Female,55,44,Nurse,Financial Services,High Net Worth,N,No,11.0
2604,Lewiss,Jaeggi,Male,42,91,Account Executive,Retail,Mass Customer,N,Yes,7.0
2605,Had,Gilling,Male,52,50,Marketing Manager,Health,High Net Worth,N,Yes,18.0
2606,Addi,Seager,Female,39,56,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0
2607,Laurent,Ainslee,Male,25,90,Registered Nurse,Health,Affluent Customer,N,Yes,7.0
2608,Fenelia,Dockrell,Female,42,44,Budget/Accounting Analyst III,Health,Affluent Customer,N,Yes,6.0
2609,Genvieve,Kobes,Female,53,17,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14.0
2610,Arliene,Bartolijn,Female,63,41,Account Coordinator,IT,Mass Customer,N,No,10.0
2611,Aeriel,Lejeune,Female,26,36,Tax Accountant,Financial Services,Affluent Customer,N,No,9.0
2612,Bran,Sauven,Male,48,33,Statistician I,Retail,Affluent Customer,N,No,18.0
